# 거리 단위 수정 보고서
생성일: 2025-11-24T09:25:24.746Z

## 요약
- 수정 대상: 977개
- 성공: 977개
- 실패: 0개

## 수정 내역

| ID | 산 | 등산로 | 기존 거리 | 수정 거리 |
| b8a50fa6-15d7-4aed-ad89-90921fa167e9 | 방장산 | 방장산 2번 코스 (왕복코스) | 6045m | 6km |
| 36764be0-9b4a-4e28-85a6-c17eb010bd25 | 추월산 | 추월산 2번 코스 (정방향) | 6042m | 6km |
| 3b0c7f13-37c4-452c-b964-24bb9e880bde | 두륜산 | 두륜산 4번 코스 (왕복코스) | 6027m | 6km |
| 058ac90e-7684-4b14-a088-262c9b5b509f | 천관산 | 천관산 2번 코스 (왕복코스) | 6024m | 6km |
| 6d94ca5e-f49d-4000-85df-d7be2a658ea5 | 북한산 | 북한산 18번 코스 (정방향) | 5987m | 6km |
| bc5beb4e-24ef-4b6e-9f13-a3a879cc5a9c | 대관령숲길 | 대관령숲길 8번 코스 (왕복코스) | 5986m | 6km |
| 586ccf36-c985-4c63-a33b-95fc18586629 | 금정산 | 금정산 18번 코스 (정방향) | 5970m | 6km |
| 6fd4369b-8d6b-46e5-af63-1806bc8a0faf | 유명산 | 유명산 1번 코스 (왕복코스) | 5905m | 5.9km |
| 7840bc9d-4241-47ed-8c8f-469c1fa800e4 | 속리산 | 속리산 2번 코스 (정방향) | 5891m | 5.9km |
| cf850d87-1830-4f49-9ae8-6a9e0ac5fe5a | 도봉산 | 도봉산 8번 코스 (정방향) | 5860m | 5.9km |
| 1274184b-3843-4f91-8e55-6fc3c79c63ed | 금정산 | 금정산 26번 코스 (왕복코스) | 5852m | 5.9km |
| 817a87ab-d528-4ea2-98f4-47bd0c94af35 | 감악산 | 감악산 1번 코스 (역방향) | 5843m | 5.8km |
| 971bc20d-8b0e-4390-957e-0a1784b44c16 | 북한산 | 북한산 9번 코스 (정방향) | 5840m | 5.8km |
| 5570fbb1-e7c5-4c56-afa7-63a5f6f14595 | 지리산(통영) | 지리산(통영) 1번 코스 (정방향) | 5835m | 5.8km |
| afa99941-db17-4394-b35e-39eea2432aef | 지리산(통영) | 지리산(통영) 1번 코스 (역방향) | 5835m | 5.8km |
| fa4e921c-f367-46ad-b74f-19714c1dc1fc | 비슬산 | 비슬산 3번 코스 (왕복코스) | 5814m | 5.8km |
| 13440d7c-dfad-4327-bbdc-e6153107748c | 북한산 | 북한산 52번 코스 (정방향) | 5781m | 5.8km |
| e6992963-cdd2-4fbf-ab9f-a4f721b16a35 | 북한산 | 북한산 52번 코스 (역방향) | 5781m | 5.8km |
| 056d1df0-441b-4e81-b875-bf67479bc789 | 무등산 | 무등산 20번 코스 (정방향) | 5772m | 5.8km |
| 0d5a6fb5-1d78-4bca-8098-c9f7d0d135ce | 선운산 | 선운산 1번 코스 (왕복코스) | 5764m | 5.8km |
| bd2581a2-46e6-4287-8791-1b88322567fd | 대관령숲길 | 대관령숲길 15번 코스 (왕복코스) | 5744m | 5.7km |
| c341b12e-e31e-4795-810e-d675d67ff808 | 유명산 | 유명산 5번 코스 (왕복코스) | 5722m | 5.7km |
| 5fa66152-aed8-44fb-a97c-c6feeaa642cf | 변산 | 변산 4번 코스 (왕복코스) | 5702m | 5.7km |
| 539ce0f4-817f-4c2d-816c-fcbe022c1df5 | 가야산 | 가야산 4번 코스 (왕복코스) | 5690m | 5.7km |
| 607b87e6-470c-435f-b65d-edbb8d117b9f | 금수산 | 금수산 2번 코스 (역방향) | 5672m | 5.7km |
| 910fffc6-59f7-4a11-ab67-2bbd60bc424f | 계룡산 | 계룡산 1번 코스 (왕복코스) | 5630m | 5.6km |
| eb5f0e87-3364-4ea9-b9e6-6ecf8d801095 | 금정산 | 금정산 20번 코스 (정방향) | 5629m | 5.6km |
| 68f771ab-b43d-49bd-a52b-6c5c96e0fa0a | 주흘산 | 주흘산 5번 코스 (정방향) | 5563m | 5.6km |
| 65ebf13e-4299-49f1-b479-453e048de18b | 덕숭산 | 덕숭산 1번 코스 (정방향) | 5552m | 5.6km |
| d7c45bc7-0f34-4292-b895-cdf141c88f95 | 덕숭산 | 덕숭산 1번 코스 (역방향) | 5552m | 5.6km |
| bad16b31-284b-4ca0-b411-402398837dd3 | 신불산 | 신불산 8번 코스 (왕복코스) | 5539m | 5.5km |
| a9f762ca-fac7-4c0b-a3bb-61af4d36367c | 팔봉산 | 팔봉산 1번 코스 (역방향) | 5532m | 5.5km |
| 5c655fd3-3720-4bcb-89e0-0edb50eb2971 | 유명산 | 유명산 3번 코스 (왕복코스) | 5501m | 5.5km |
| 9764d66b-ed9e-450b-b332-ae76ba872e7c | 감악산 | 감악산 1번 코스 (정방향) | 5495m | 5.5km |
| b7c4b721-3c77-4d39-85b0-24c9aef752dc | 팔공산 | 팔공산 7번 코스 (왕복코스) | 5492m | 5.5km |
| 29752131-5185-480c-aae7-f0332cfaa16a | 추월산 | 추월산 1번 코스 (왕복코스) | 5468m | 5.5km |
| 7f2a0283-b506-4e23-b687-cc498ba63aeb | 감악산 | 감악산 9번 코스 (왕복코스) | 5451m | 5.5km |
| e297e3d5-5436-4d0f-9705-283f2e370390 | 재약산 | 재약산 14번 코스 (정방향) | 5432m | 5.4km |
| 6c9726e9-31e3-48e7-9806-14206d28bea4 | 서대산 | 서대산 1번 코스 (역방향) | 5400m | 5.4km |
| 319c6fcb-2aca-422c-a119-b8638dd84873 | 월악산 | 월악산 1번 코스 (왕복코스) | 5373m | 5.4km |
| 9ebb89a5-7923-4eed-b2d9-4b204ffed35a | 무등산 | 무등산 27번 코스 (정방향) | 5352m | 5.4km |
| d6426415-3b71-425b-b9b8-a4b12df93c8a | 재약산 | 재약산 10번 코스 (역방향) | 5279m | 5.3km |
| 6b515bd0-f2a9-4b47-a3ef-fad876125549 | 소요산 | 소요산 5번 코스 (정방향) | 5265m | 5.3km |
| d3ad329e-753f-47e4-92ca-16a9841f4743 | 두륜산 | 두륜산 3번 코스 (왕복코스) | 5206m | 5.2km |
| 4d7c9069-fcd3-4bca-81ba-cb96a26fa16f | 소백산 | 소백산 4번 코스 (정방향) | 5203m | 5.2km |
| 6878ec24-3e54-4d5a-b834-7a60d54f7dca | 금정산 | 금정산 23번 코스 (역방향) | 5188m | 5.2km |
| 9dd16e71-c00a-4724-bdef-4d7e50429b98 | 금정산 | 금정산 23번 코스 (정방향) | 5188m | 5.2km |
| 5654ec87-5f78-41c2-a63f-265cb4e8acb2 | 지리산둘레길 | 지리산둘레길 2번 코스 (왕복코스) | 5185m | 5.2km |
| b5861d9c-70d4-42a3-8518-d8bd595f4b03 | 도봉산 | 도봉산 50번 코스 (왕복코스) | 5129m | 5.1km |
| faedccf1-b589-4797-8f39-93c13243bc59 | 팔공산 | 팔공산 12번 코스 (정방향) | 5103m | 5.1km |
| 54456217-ef53-4863-a423-e69b41f67398 | 설악산 | 설악산 2번 코스 (왕복코스) | 5102m | 5.1km |
| 7454cc8e-3294-40ad-9f5e-9dc5691110ae | 금정산 | 금정산 19번 코스 (역방향) | 5039m | 5km |
| d5ebfd36-8336-40a2-b383-039450124d9f | 청량산 | 청량산 1번 코스 (역방향) | 4944m | 4.9km |
| 782692fe-44d0-445c-9e07-5f1509b7639c | 지리산둘레길 | 지리산둘레길 8번 코스 (왕복코스) | 4910m | 4.9km |
| f4ac151f-9bb9-408e-8201-40fbafedbfb3 | 금정산 | 금정산 19번 코스 (정방향) | 4883m | 4.9km |
| 49924a9f-be77-4960-873d-08b4686f251c | 서대산 | 서대산 2번 코스 (정방향) | 4857m | 4.9km |
| 4f919434-9113-4d6b-b590-6eaf58b63422 | 주흘산 | 주흘산 5번 코스 (역방향) | 4856m | 4.9km |
| 6dcb24d5-caa6-4ad0-aabe-1012611de6a7 | 삼악산 | 삼악산 3번 코스 (왕복코스) | 4680m | 4.7km |
| ee0b94d8-6ed9-4441-9a51-18cca934a2ab | 청량산 | 청량산 3번 코스 (역방향) | 4680m | 4.7km |
| 3fd81bec-10c3-4913-b755-a65987481c49 | 월악산 | 월악산 4번 코스 (왕복코스) | 4642m | 4.6km |
| dd18bc1f-41a4-4c97-b8e6-2eaa87b998ad | 설악산 | 설악산 1번 코스 (정방향) | 4632m | 4.6km |
| f92813e4-0ca1-4633-a4a1-5fe1e3c5c07b | 설악산 | 설악산 1번 코스 (역방향) | 4631m | 4.6km |
| fd12a70e-60af-48a5-badb-b0faa70956ea | 백두대간트레일 | 백두대간트레일 2번 코스 (정방향) | 4535m | 4.5km |
| d3676d39-0d2b-4225-a7ba-a7e061d435d2 | 모악산 | 모악산 2번 코스 (역방향) | 4522m | 4.5km |
| c23ff19d-e012-42ae-906f-7dc7eaff3120 | 백덕산 | 백덕산 1번 코스 (왕복코스) | 4506m | 4.5km |
| 4e65f241-ed0b-4f19-8624-2940d26a39d7 | 가야산 | 가야산 2번 코스 (왕복코스) | 4490m | 4.5km |
| 6f431332-82da-4130-bbfe-8a7f6da5faeb | 서대산 | 서대산 2번 코스 (역방향) | 4425m | 4.4km |
| 53bcd4f4-cfef-4f65-93da-b92f30a9cbde | 주흘산 | 주흘산 4번 코스 (왕복코스) | 4419m | 4.4km |
| a266e427-a365-4636-a7f3-38cb7a93e3d0 | 팔봉산 | 팔봉산 1번 코스 (정방향) | 4390m | 4.4km |
| eecf90cd-045e-4225-93c1-a19b6512bd6a | 재약산 | 재약산 5번 코스 (왕복코스) | 4342m | 4.3km |
| bfe10be5-ea1c-4229-b9b5-1a9f140fc341 | 유명산 | 유명산 2번 코스 (역방향) | 4301m | 4.3km |
| 0200f154-83de-4c55-853b-8e9b29015f06 | 도봉산 | 도봉산 6번 코스 (왕복코스) | 4237m | 4.2km |
| 13a6e5c2-6541-475e-a687-55428539c5d6 | 지리산둘레길 | 지리산둘레길 3번 코스 (왕복코스) | 4236m | 4.2km |
| 4a6e9b73-436c-4b5d-9bc1-3f8c0bc61a25 | 대관령숲길 | 대관령숲길 16번 코스 (정방향) | 4225m | 4.2km |
| a9b9ef17-5302-4282-861e-e03e162f9da3 | 대관령숲길 | 대관령숲길 16번 코스 (역방향) | 4220m | 4.2km |
| 01c83d6e-e9ad-4735-ad86-6d0146b94933 | 북한산 | 북한산 2번 코스 (왕복코스) | 4193m | 4.2km |
| 5deec05c-d24b-4bf3-b77c-248bf0bfac2a | 지리산둘레길 | 지리산둘레길 9번 코스 (왕복코스) | 4007m | 4km |
| 983cd668-bc34-4df6-ad80-f81f6c5feafd | 마이산 | 마이산 5번 코스 (정방향) | 3994m | 4km |
| fe3f908b-eeb0-462a-babc-c904d02b3140 | 설악산 | 설악산 6번 코스 (왕복코스) | 3928m | 3.9km |
| 908b4c71-2093-4b9a-ace5-fdad8dea9197 | 칠갑산 | 칠갑산 3번 코스 (왕복코스) | 3846m | 3.8km |
| e89d149e-04a9-4d45-89a2-b7fdde234153 | 치악산 | 치악산 4번 코스 (왕복코스) | 3837m | 3.8km |
| f117991b-a3cc-48aa-ad9d-026b3fbf554f | DMZ펀치볼둘레길 | DMZ펀치볼둘레길 1번 코스 (왕복코스) | 3836m | 3.8km |
| 9801700e-cd24-4e06-bea8-0a5ec0ace481 | 금수산 | 금수산 6번 코스 (정방향) | 3709m | 3.7km |
| fbe79ee2-0efd-4c0d-910b-01f18d6cf9d1 | 소요산 | 소요산 2번 코스 (왕복코스) | 3540m | 3.5km |
| cdb56a78-4943-40ec-8714-1ad225c68ccf | 금수산 | 금수산 4번 코스 (왕복코스) | 3372m | 3.4km |
| 0cc31249-cc8d-4c8d-9181-5c6ab7a75afd | 북한산 | 북한산 4번 코스 (정방향) | 3344m | 3.3km |
| 4c24407a-4126-494c-9331-fb3e5d3264bd | 대관령숲길 | 대관령숲길 4번 코스 (왕복코스) | 3266m | 3.3km |
| cb64f951-1f57-4771-8e14-9f821186d0de | 마니산 | 마니산 3번 코스 (왕복코스) | 3230m | 3.2km |
| 96c2f09b-20d5-444c-9e63-e6f2cb386afb | 마이산 | 마이산 6번 코스 (역방향) | 3212m | 3.2km |
| 800c1857-d976-4dd1-b486-24a706a60d4d | 금수산 | 금수산 5번 코스 (정방향) | 3205m | 3.2km |
| fb7cc03b-b740-4bb6-b0f9-7e87d02a5c61 | 신불산 | 신불산 1번 코스 (왕복코스) | 3072m | 3.1km |
| 24699b8f-0276-4176-b794-0529b1672368 | 백운산(포천) | 백운산(포천) 3번 코스 (왕복코스) | 2960m | 3km |
| bd32e9e2-8a73-4b98-91ed-ef99d9b8b7cb | 속리산 | 속리산 2번 코스 (역방향) | 2955m | 3km |
| 9f51d90f-d794-4ad2-8eb6-bb461d0ad0b9 | 마이산 | 마이산 6번 코스 (정방향) | 2931m | 2.9km |
| 474fd593-9f87-4a13-9f15-9e4ce31df535 | 신불산 | 신불산 5번 코스 (왕복코스) | 2874m | 2.9km |
| 9bc698b9-f84c-4c0c-a136-19c4043314ac | 황매산 | 황매산 2번 코스 (역방향) | 2724m | 2.7km |
| 86c00e7a-10a7-4c45-a563-24af3d59b1ae | 소백산 | 소백산 4번 코스 (역방향) | 2609m | 2.6km |
| fa274bc5-d71f-46ca-a0e3-edc1cf48784b | 재약산 | 재약산 9번 코스 (왕복코스) | 2601m | 2.6km |
| 2adf1aa2-53e2-4984-83cd-bc1a26b550c1 | 칠갑산 | 칠갑산 4번 코스 (왕복코스) | 2576m | 2.6km |
| bb9a8425-d19b-4bd4-bd12-268cbb2638c5 | 대관령숲길 | 대관령숲길 12번 코스 (왕복코스) | 2528m | 2.5km |
| 384364f2-b9a7-43c9-9d4a-631e0854f0d6 | 북한산 | 북한산 5번 코스 (왕복코스) | 2457m | 2.5km |
| 03aa1f58-9a31-4145-bcea-56dde62f2b7f | 황매산 | 황매산 2번 코스 (정방향) | 2434m | 2.4km |
| 88e98f49-8740-41a4-b997-de6cf436be64 | 모악산 | 모악산 3번 코스 (왕복코스) | 2416m | 2.4km |
| affd8cf8-edcb-482a-bc37-6ef19de1f734 | 북한산 | 북한산 47번 코스 (역방향) | 2356m | 2.4km |
| 6b7ea10d-d837-41aa-b2ec-cb7a21c4d768 | 북한산 | 북한산 47번 코스 (정방향) | 2356m | 2.4km |
| 4c89287f-5406-40fc-87ca-408153dcab31 | 추월산 | 추월산 4번 코스 (왕복코스) | 2241m | 2.2km |
| 5249df2d-4d24-4b70-849b-94023f2673c9 | 대관령숲길 | 대관령숲길 2번 코스 (왕복코스) | 2026m | 2km |
| 35f6d01b-edb5-4c7c-9090-3f210f62baea | 지리산둘레길 | 지리산둘레길 18번 코스 (왕복코스) | 1929m | 1.9km |
| a40de66d-3e6e-45ba-876e-9c61ef82c1bd | 울진금강소나무숲길 | 울진금강소나무숲길 5번 코스 (왕복코스) | 1885m | 1.9km |
| e438c4c3-3d52-40c1-aa1f-17b32093dc63 | 대관령숲길 | 대관령숲길 14번 코스 (왕복코스) | 1686m | 1.7km |
| 4d84bca2-7839-438f-be29-be09bcd11ad5 | 북한산 | 북한산 4번 코스 (역방향) | 1677m | 1.7km |
| 3ee145bb-335d-4242-b179-b642b063b52e | 축령산 | 축령산 2번 코스 (왕복코스) | 1289m | 1.3km |
| 15b61130-49bf-4a90-8f6a-0cf77d0f28c3 | 울진금강소나무숲길 | 울진금강소나무숲길 7번 코스 (왕복코스) | 1269m | 1.3km |
| 94237b14-6366-4337-ad46-bfc00331e253 | 덕숭산 | 덕숭산 4번 코스 (왕복코스) | 947m | 0.9km |
| cd5bffb8-ffc5-48d0-a70d-04467be4e8d6 | 설악산 | 설악산 7번 코스 (왕복코스) | 918m | 0.9km |
| 5faedb2c-9713-4f67-84ca-61179184716d | 대관령숲길 | 대관령숲길 3번 코스 (역방향) | 877m | 0.9km |
| 1f2a0549-8638-4058-8040-67cc369747ae | 대관령숲길 | 대관령숲길 3번 코스 (정방향) | 870m | 0.9km |
| 171ad07f-cea2-4485-8de4-5071cdf7df55 | 팔공산 | 팔공산 16번 코스 (역방향) | 705m | 0.7km |
| 81b2b982-5f40-4099-b61a-07e3d5ff5916 | 대관령숲길 | 대관령숲길 5번 코스 (왕복코스) | 672m | 0.7km |
| 6a6fe0b1-4fa2-4a34-889a-e10f373e1900 | 팔공산 | 팔공산 16번 코스 (정방향) | 615m | 0.6km |
| 93b211f0-0e4d-4a7d-be88-2cad92212a22 | 북한산 | 북한산 49번 코스 (역방향) | 368m | 0.4km |
| d242a773-2937-4323-b55a-f344dd0053d3 | 대관령숲길 | 대관령숲길 11번 코스 (왕복코스) | 310m | 0.3km |
| b98445a2-4d5c-4e3a-a951-b9deae00c9f5 | 백두대간트레일 | 백두대간트레일 2번 코스 (역방향) | 295m | 0.3km |
| ca613a95-1654-436e-87db-8e3001dafcbc | 대관령숲길 | 대관령숲길 9번 코스 (왕복코스) | 211m | 0.2km |
| fd02af19-f0bb-4b0b-b436-7925f43d1a29 | 울진금강소나무숲길 | 울진금강소나무숲길 4번 코스 (왕복코스) | 205m | 0.2km |
| 0ce7c1fe-e936-4af5-9739-a27aaff1d338 | 북한산 | 북한산 49번 코스 (정방향) | 156m | 0.2km |
| 5780e8b0-77c7-47ac-aee4-eb36f28dd6db | 삼악산 | 삼악산 11번 코스 (정방향) | 115m | 0.1km |
| af958817-3ba0-4e9e-a8be-7af5eaf45aff | 선운산 | 선운산 2번 코스 (역방향) | 111m | 0.1km |
| 2a4d59ce-37b1-4526-9481-8030a4edd38e | 내포문화숲길 | 내포문화숲길 3번 코스 (정방향) | 104m | 0.1km |
| df928f80-b9e9-4c4f-b63d-587a3ae32b48 | 내포문화숲길 | 내포문화숲길 3번 코스 (역방향) | 104m | 0.1km |
| 361a8ccf-a0fb-437b-9d00-32ab5ad284a6 | 관악산 | 관악산 15번 코스 (역방향) | 85m | 0.1km |
| fae84948-8251-42bf-a766-5e0f165d7825 | 내연산 | 내연산 3번 코스 (역방향) | 75m | 0.1km |
| e294d7eb-cf3d-4f3b-9eb0-f31d622e7744 | 유명산 | 유명산 7번 코스 (정방향) | 67m | 0.1km |
| cefea9a3-83d1-45fb-8f30-16e097384d3a | 한라산 | 한라산 1번 코스 (역방향) | 65m | 0.1km |
| 02b27cc4-671f-43a7-8362-7ddff8d1058a | 대관령숲길 | 대관령숲길 1번 코스 (역방향) | 64m | 0.1km |
| 1047aac5-b9bf-4f41-a2c5-e6016189a587 | 대관령숲길 | 대관령숲길 1번 코스 (정방향) | 64m | 0.1km |
| 94d81e21-a9e2-4e7e-8cfe-2ca10f994ae4 | 천관산 | 천관산 5번 코스 (역방향) | 63m | 0.1km |
| a6d0adc1-17ee-464c-b2c2-813438240027 | 삼악산 | 삼악산 12번 코스 (역방향) | 62m | 0.1km |
| 311486f6-9f5f-44a6-9dd0-41465f2218c1 | 백운산(광양) | 백운산(광양) 7번 코스 (정방향) | 54m | 0.1km |
| 561ff654-475c-409c-b37e-83d26f273d30 | 관악산 | 관악산 14번 코스 (역방향) | 51m | 0.1km |
